@type,name,amenity,addr:postcode,addr:suburb,@lat,@lon
node,AlReef,restaurant,13595,,52.5276920,13.1959532
node,Vukotica Kutak,restaurant,,,52.4040418,13.4065195
node,Navi,restaurant,10967,,52.4939016,13.4186521
node,Lo F?fu,restaurant,,,52.5057199,13.3206533
node,Yangguofu,restaurant,12165,,52.4571935,13.3218730
node,Karag�l Kebap Sofrasi,fast_food,,,52.4110050,13.4034776
node,Mac's Bistro,fast_food,,,52.5688814,13.4113540
node,Bacca,fast_food,,,52.5070893,13.2792683
node,Rissani,fast_food,,,52.4608002,13.5207268
node,Pankow Bistro,fast_food,,,52.5689396,13.4035961
node,Wilhelmstrand,restaurant,,,52.4756136,13.5001530
node,Schwarze Heidi | Fondueh�tte,restaurant,,,52.4984242,13.4667373
node,Pizzakeller,restaurant,,,52.4920704,13.3902031
node,Augustiner auf B�tzow,restaurant,,,52.5296488,13.4167555
node,Saku,fast_food,,,52.5082554,13.3746522
node,Asia Gourmet,fast_food,,,52.5082337,13.3745995
node,Pho - Noodlebar (Zoo),restaurant,10623,,52.5062699,13.3334236
node,Flotte Kantine,restaurant,,,52.5776037,13.3576844
node,Gala D�ner,fast_food,,,52.5736740,13.3311761
node,Due Pini,restaurant,,,52.5679649,13.3786470
node,Femo Bistro D�ner Kebab,fast_food,,,52.5716479,13.3797222
node,D�ner Box,fast_food,12043,Neuk�lln,52.4773765,13.4384394
node,Bab Kisan,restaurant,,,52.5210393,13.3574311
node,Teufel Curry,fast_food,,,52.5034171,13.4470360
node,Casino,restaurant,,,52.5327586,13.3865693
node,DB-Cafeteria,fast_food,,,52.4813938,13.3574615
node,Hauptmann Burger,fast_food,,,52.4447504,13.5738184
node,Pizza Max,fast_food,13055,,52.5428993,13.4906494
node,Ta?�Firin,fast_food,,,52.5538047,13.3456344
node,Asia Bistro,fast_food,,,52.4676770,13.3773555
node,Doner Welt,fast_food,,,52.4676773,13.3772448
node,IPPAI NO RAMEN Berlin ???????,restaurant,10245,,52.5097614,13.4581539
node,Hotalo,fast_food,,,52.5106832,13.3807482
node,Sushi Yana,restaurant,,,52.5102875,13.3803161
node,Pizza Hut,restaurant,,,52.5104122,13.3798590
node,Dad's Kitchen,restaurant,10405,,52.5297972,13.4261084
node,Kanal 61,restaurant,10999,,52.4968585,13.4125118
node,Desi Diner,restaurant,,,52.4792686,13.4517729
node,Candyman,restaurant,10117,Mitte,52.5264582,13.3946791
node,Publix Kantine,restaurant,,,52.4709569,13.4290115
node,Matthias,restaurant,10435,,52.5383503,13.4199419
node,Kedem,restaurant,12049,,52.4735425,13.4283550
node,sunu,fast_food,,,52.5250068,13.3900654
node,apl�,restaurant,,,52.5253388,13.3893828
node,Taste of Mana,restaurant,,,52.5105206,13.3801945
node,The Kebab,restaurant,,,52.5103535,13.3798456
node,Vinatown,restaurant,,,52.5102570,13.3799259
node,Van Long,restaurant,,,52.5102618,13.3800032
node,Hasir Burger,restaurant,,,52.5102708,13.3800815
node,Humus,restaurant,,,52.5102696,13.3803987
node,Hauptstadtburger,restaurant,,,52.5103300,13.3806406
node,Frittenwerk,fast_food,,,52.5102962,13.3807704
node,Manju,restaurant,,,52.5103698,13.3808735
node,Aradhya,restaurant,,,52.5104265,13.3808904
node,Arya,restaurant,,,52.5105236,13.3808795
node,Asia Pavillon,restaurant,,,52.5105797,13.3807090
node,Bahar,restaurant,,,52.5105483,13.3805960
node,Fatih Servet,restaurant,,,52.5105037,13.3799943
node,H�ftgold,restaurant,,,52.5105254,13.3801063
node,immergr�n,fast_food,,,52.5102051,13.3797178
node,Subway,fast_food,,,52.5100699,13.3797406
node,Irmak Grillhaus,fast_food,,,52.5674697,13.3627231
node,Focacciando,restaurant,,,52.5120986,13.4609534
node,Bottega Seppel,restaurant,10629,,52.5040923,13.3157451
node,Chiapas Restaurant Tegel,restaurant,13507,,52.5870785,13.2858625
node,Curry Inn,fast_food,,,52.5230889,13.4116218
node,,restaurant,,,52.5102935,13.4081629
node,YOU MI ??,restaurant,10789,,52.5001560,13.3358529
node,HANA Berlin,restaurant,10117,,52.5121057,13.3921532
node,Zer� Kebab,fast_food,,,52.5305575,13.4007669
node,Plov Berlin Plove Berlin,restaurant,10245,,52.5067675,13.4705873
node,The Mood Burger,fast_food,,,52.5334609,13.3661891
node,Mezu Ramen,restaurant,,,52.5011601,13.4432373
node,Chupenga,restaurant,10117,,52.5080308,13.3939706
node,Houtang Hotpot,restaurant,10707,,52.5000160,13.3100384
node,Smooches,fast_food,10999,,52.4955524,13.4296666
node,Fukagawa Ramen,restaurant,10969,,52.5029488,13.4121737
node,Chompy030,fast_food,10969,,52.5000256,13.4071295
node,Hayal D�ner,fast_food,,,52.5125199,13.4600777
node,Gippeum,restaurant,10115,,52.5292885,13.3844117
node,K�fteci,fast_food,,,52.4674371,13.4316386
node,Pressecaf�,fast_food,10178,,52.5242293,13.4118753
node,zoe Burger,fast_food,10997,,52.4989544,13.4453709
node,The Bun Society,restaurant,,,52.5035329,13.3471667
node,Neneh's Imbiss,fast_food,,,52.4911888,13.4012424
node,Golt'z Burger,fast_food,,,52.3873652,13.4090984
node,Casa Azteca,restaurant,05641,,44.2291986,-72.5523123
node,The Mood,fast_food,10437,,52.5474892,13.4129573
node,B�lent,restaurant,,,52.5660768,13.3634281
node,Smash Tastic,fast_food,,,52.5983908,13.3225100
node,Subs N Buns,fast_food,,,52.5450225,13.3610967
node,LeMont Liban,restaurant,10555,,52.5130243,13.3357720
node,Farmers Bistro,restaurant,12489,,52.4354934,13.5335735
node,36 Burger,fast_food,,,52.4992152,13.4277358
node,,fast_food,,,52.5648639,13.3255519
node,Dotori - Korean Anju Bar,restaurant,13086,,52.5532712,13.4336522
node,Sushi For You,restaurant,,,52.5130678,13.4573170
node,B�lent B�rek�ilik,fast_food,10827,,52.4910949,13.3612135
node,World of Pizza,restaurant,,,52.5038909,13.4500100
node,Thanh Nam,restaurant,10115,,52.5285551,13.3857927
node,Juice Club,fast_food,,,52.5014628,13.4310745
node,Fartuna Arkan,fast_food,,,52.5015744,13.4315434
node,Restaurant Split,restaurant,12353,,52.4182411,13.4441325
node,Saaky,fast_food,,,52.5475883,13.4106807
node,Domino's,fast_food,14195,,52.4464098,13.2933903
node,Cantinho portugu�s,restaurant,14059,,52.5135529,13.2946457
node,Masa Slow Food,restaurant,14059,,52.5155384,13.2916821
node,Royal D�ner Burger,fast_food,,,52.5124351,13.4979558
node,Niko Izakaya,restaurant,13355,,52.5419074,13.3935294
node,,restaurant,,,52.5486986,13.3520781
node,Gio's,restaurant,,,52.5011570,13.4169959
node,Tahir Usta,fast_food,,,52.5662558,13.3454255
node,Cuccis,fast_food,,,52.5216637,13.4111187
node,Kantine im Atrium,restaurant,10589,,52.5259824,13.3139903
node,The Eatery Berlin,restaurant,,,52.5306951,13.4017981
node,Tacos el Rey,restaurant,10967,,52.4951073,13.4196059
node,Escendo Pizzeria,restaurant,10437,,52.5473046,13.4105859
node,Romeo's,fast_food,10999,,52.4976889,13.4293443
node,Bar Basta,restaurant,10178,,52.5258167,13.4039277
node,Lou The Parrot,restaurant,10785,Tiergarten,52.5066157,13.3744577
node,Burger Manufaktur,fast_food,10555,Moabit,52.5245216,13.3330130
node,Japan Plaza,restaurant,,,52.5227208,13.4082447
node,M�sterek meyhane,restaurant,,,52.5124859,13.4109876
node,Dump Ling,restaurant,10119,,52.5264365,13.4077671
node,Chicken Coma,restaurant,,,52.5489106,13.4196594
node,Spree Fum�e,restaurant,,,52.5134739,13.4112212
node,Bami 789,restaurant,10245,,52.5058766,13.4663437
node,Pizzeria Italia,restaurant,,,52.6004158,13.2212261
node,Trio,restaurant,10178,,52.5268438,13.4146891
node,Kourosh,restaurant,10243,,52.5192649,13.4267402
node,Call 'N eat,restaurant,13405,,52.5661725,13.3173498
node,L.A Burger,restaurant,13405,,52.5663331,13.3174503
node,Ngo Kim Pak,restaurant,10625,,52.5056861,13.3171608
node,Caputo,restaurant,,,52.4921825,13.4242377
node,Caputo Pepino,restaurant,,,52.4922846,13.4253698
node,Souvlaki Saranda,restaurant,,,52.4646883,13.4324625
node,Fatih Servet,fast_food,,,52.4812761,13.5258614
node,dean & david,fast_food,,,52.5328215,13.3655968
node,Gef�llt mir! D�ner,fast_food,,,52.5941858,13.3611131
node,36 D�ner,fast_food,,,52.4992789,13.4277291
node,Katzentempel Berlin Mitte,restaurant,10117,,52.5178090,13.3884974
node,MIXI Gem�se D�ner,fast_food,12489,,52.4364864,13.5439111
node,Restaurant Bibi,restaurant,,,52.5358951,13.3004207
node,Delle Venezia,restaurant,,,52.5358957,13.3005441
node,La Muse Gueule,restaurant,,,52.5381446,13.4140025
node,machiko,restaurant,,,52.5391661,13.4208735
node,Yunus Emre Steak D�ner,fast_food,12107,Mariendorf,52.4396872,13.3878931
node,,fast_food,,,52.5332963,13.5360307
node,,fast_food,,,52.5327323,13.5364926
node,Breggs,fast_food,,,52.5235897,13.3992706
node,The Base,restaurant,,,52.5237100,13.4006134
node,Anjappar,restaurant,10117,,52.5076324,13.3871626
node,Modi,restaurant,,,52.5084959,13.4521826
node,Chettinad,fast_food,,,52.4796842,13.4376655
node,Chen's Beef Noodle House,fast_food,,,52.4797097,13.4378336
node,Koji,fast_food,,,52.4796262,13.4379089
node,Mangiare Berlin,restaurant,,,52.4795231,13.4379921
node,Kadakals D�ner Kebap,fast_food,,,52.5165535,13.3826678
node,Han Factory,restaurant,10437,,52.5454301,13.4168201
node,SAN,restaurant,10178,,52.5270409,13.4147630
node,Khatoon,restaurant,,,52.5515828,13.3555600
node,Humble Pie,fast_food,,,52.4880825,13.4287459
node,Alan Bistro,fast_food,,,52.4416505,13.6867830
node,Bistro Mauritius,fast_food,,,52.5698666,13.5667123
node,Pizza Pasta Burger Mauritius,fast_food,,,52.5699154,13.5665799
node,It's Mo,fast_food,,,52.4594124,13.3234088
node,Greifs D�ner,fast_food,,,52.5418572,13.4405722
node,Marie.,restaurant,10117,,52.5198303,13.3779206
node,Arona Mini Pizza,fast_food,12107,Mariendorf,52.4385992,13.3875010
node,Mustang,restaurant,12107,Mariendorf,52.4259313,13.3927493
node,Achter Gedeck,restaurant,14109,,52.4186240,13.1714636
node,Gujrat Spice Restaurant,restaurant,10559,,52.5249405,13.3571538
node,Impasto Rosso,restaurant,10249,,52.5258244,13.4224421
node,Chopsticks,fast_food,12169,Steglitz,52.4566378,13.3387475
node,Kathmandu Kitchen,restaurant,,,52.5185459,13.3422934
node,Amici Amici Sicilian Kitchen & Street Food,fast_food,10967,,52.4871108,13.4226002
node,IKEA Bistro,fast_food,10829,,52.4695641,13.3671468
node,Pizza 31,restaurant,12049,,52.4815704,13.4246465
node,The Commons,restaurant,,,52.5165975,13.4177268
node,Parmera Pasta,fast_food,,,52.5240584,13.4089363
node,Las Cafe,restaurant,10245,,52.5010925,13.4655475
node,Panda Meister Bubble Tea & Dumplings,restaurant,10555,,52.5240830,13.3326450
node,Thung Thai,restaurant,,,52.4996698,13.4389667
node,Sabai Sabai original thai streetfood,restaurant,12435,,52.4931091,13.4655771
node,Stoke,restaurant,10969,,52.5062078,13.3980606
node,Playa Bowls,fast_food,01503,,42.3932355,-71.5985348
node,Teigmeister,fast_food,,,52.5212134,13.3340556
node,Treptower Club Restaurant,restaurant,,,52.4712301,13.4851593
node,Tinys,restaurant,,,52.5185228,13.4511103
node,Ciao Bella,fast_food,,,52.5336702,13.1980807
node,immergr�n,fast_food,,,52.5337004,13.1981698
node,Prime Kebap,fast_food,,,52.5067286,13.3088745
node,Koneko Sushi,restaurant,10711,Halensee,52.4972018,13.2930354
node,The Grain,restaurant,10437,,52.5475707,13.4104236
node,Ari's Diner,fast_food,,,52.5344115,13.5526118
node,Imren Grill,fast_food,,,52.4680599,13.3852033
node,Soul Kitchen House,restaurant,10245,,52.5064674,13.4651471
node,Donau101,restaurant,,,52.4816368,13.4373155
node,Smart Deli,restaurant,,,52.5297517,13.3879326
node,Charli's Grillhaus,fast_food,12489,,52.4366535,13.5443826
node,Casino,restaurant,10117,,52.5183469,13.3792727
node,Limonello Pizza Napoletana,restaurant,12169,,52.4581815,13.3280109
node,Casino,restaurant,10117,,52.5183469,13.3792727
node,Rubens Arepas,fast_food,10119,,52.5344356,13.4052618
node,Crust,restaurant,,,52.5363593,13.3761658
node,Cafeteria,fast_food,10785,,52.5075733,13.3713814
node,Stabi Kantine,restaurant,10785,,52.5081764,13.3713952
node,Engelbecken,restaurant,14057,,52.5085500,13.2938985
node,72ore by NEA 1889,restaurant,,,52.5076859,13.3928507
node,K�z'de,fast_food,,,52.4933990,13.4215368
node,Tacos del Rey,restaurant,,,52.4951867,13.4196391
node,Company Catering,restaurant,,,52.4976448,13.4677898
node,Pho 87,restaurant,,,52.4887168,13.4235195
node,IBN ALSHAM,fast_food,,,52.4850739,13.4325705
node,Factory Girl,restaurant,10117,,52.5259722,13.3876283
node,Sushi for you,restaurant,,,52.5474697,13.4280994
node,BrotM�,fast_food,,,52.5378232,13.4230184
node,Boii Boii,restaurant,10999,,52.4951751,13.4264158
node,Pho Quan Tuan,restaurant,,,52.5333595,13.4290459
node,Caf� Pinjo,restaurant,10713,,52.4805281,13.3157383
node,Papa,restaurant,10969,,52.5079050,13.3961993
node,Prince,restaurant,10117,,52.5090237,13.4020769
node,Manon Brasserie Nouvelle,restaurant,10623,,52.5080093,13.3263259
node,Eat Greek,fast_food,,,52.4558515,13.5777452
node,Of Eden,restaurant,10245,,52.4973779,13.4623009
node,SzeChuan,restaurant,13353,,52.5494569,13.3492760
node,Isintoo,restaurant,,,52.5119579,13.4125011
node,Scoom,fast_food,,,52.5031979,13.4686900
node,Risa Chicken,fast_food,,,52.5971343,13.3551277
node,China-Box,fast_food,,,52.5973789,13.3547066
node,Poke Bowls,restaurant,,,52.4951529,13.4323105
node,Viet & My,restaurant,10559,,52.5266753,13.3527561
node,Fr�ulein Pilz,fast_food,12055,,52.4740086,13.4448862
node,Que Pasa,restaurant,,,52.5101123,13.3769461
node,SLICE,fast_food,,,52.5060421,13.4454972
node,0086,restaurant,10623,,52.5052642,13.3197957
node,An La No,restaurant,12623,,52.4765071,13.6009521
node,Kr�ger Grillkutsche-Th�ringer Rostbratwurst vom Grill,fast_food,13158,,52.5939314,13.4026768
node,Dada - Indisches Restaurant,restaurant,,,52.5084992,13.4659615
node,Ristorante Caruso,restaurant,13469,Waidmanslust,52.6118112,13.3175217
node,Kumanti,fast_food,,,52.5121653,13.4169076
node,Moon Exquisite,restaurant,,,52.5158112,13.4065449
node,San Nicola,restaurant,,,52.5160012,13.4059385
node,O Day Deli,restaurant,10119,,52.5340736,13.3986292
node,Aleppo Supper Club,restaurant,10435,,52.5403128,13.4185273
node,Kiek rin,restaurant,,,52.5700123,13.4105890
node,Taste of Samarkand,restaurant,14052,Westend,52.5146343,13.2630407
node,Mensa FU Pharmazie,fast_food,,,52.4587589,13.3059078
node,Zero kebab,fast_food,,,52.5303242,13.4005682
node,Hut,restaurant,10439,,52.5535350,13.4111240
node,Fukagawa Ramen,restaurant,10405,,52.5357016,13.4211130
node,Ristorante il Tartufo,restaurant,13187,,52.5733530,13.4123455
node,D�ner Haus,fast_food,,,52.4522307,13.3327936
node,Discopizza,fast_food,10439,,52.5510682,13.4058316
node,Piadin'Arte,restaurant,,,52.5071621,13.4685492
node,Trattoria Splendido,restaurant,,,52.5102556,13.2794426
node,fior di margherita,restaurant,,,52.5357226,13.3980359
node,Schlemmer-Inbiss,fast_food,,,52.5292998,13.3600734
node,Rasoterra Pizzeria,restaurant,10719,,52.4982172,13.3247789
node,Tekin Kebap,fast_food,12559,,52.4143190,13.6592127
node,D�ner 49,fast_food,,,52.5284140,13.4688166
node,Fruitisimo,fast_food,,,52.5095711,13.3048471
node,Strandcaf�,fast_food,,,52.5432932,13.3290818
node,Oniro Feinkost,restaurant,,,52.4543172,13.3287210
node,Ari's,restaurant,10999,,52.4946526,13.4382824
node,Ciao am See,restaurant,,,52.4514126,13.1469690
node,Maisel's Einkehr,restaurant,,,52.4517359,13.1471662
node,�z Adana Grillhaus,restaurant,,,52.4995944,13.4258438
node,Akroum Snack,restaurant,12045,,52.4856120,13.4320940
node,Pipaso,restaurant,,,52.4786861,13.4457443
node,Steakhouse Plancha,restaurant,,,52.5325305,13.1487171
node,Hanuman Thai Curry House,restaurant,10997,,52.4996801,13.4297201
node,Restaurant Kochm�tze,restaurant,10365,,52.5334483,13.5074854
node,Nah & Fern,restaurant,10347,,52.5437913,13.4119699
node,Huong Asiabistro,fast_food,,,52.3969185,13.5414687
node,Spreewirtschaft,restaurant,,,52.5047878,13.4418242
node,Swadesh,restaurant,,,52.5048997,13.4429706
node,Kumpir Club,fast_food,,,52.5051341,13.4438182
node,McDonald's,fast_food,,,52.5058431,13.4451291
node,Saiko Sushi,restaurant,,,52.5547862,13.3455060
node,Pizza City,fast_food,,,52.5082394,13.4510827
node,Backzeina,fast_food,,,52.4983643,13.3917490
node,Resit Usta,fast_food,10997,,52.5007457,13.4232407
node,Domino's,fast_food,10318,Karlshorst,52.4843984,13.5258581
node,Saveur de B�nh M�,restaurant,10999,,52.4975923,13.4307894
node,Burgermeister,fast_food,14169,,52.4352718,13.2610527
node,Miu Sushi Rudow,restaurant,,,52.4030542,13.5060224
node,Flip,fast_food,,,52.4996608,13.4176841
node,Tupac,restaurant,10999,,52.5015605,13.4178417
node,OKA Onigiri,restaurant,10117,,52.5246373,13.3934230
node,Little Little,restaurant,10627,,52.5052377,13.3011347
node,BISSWEG Sandwich & B�rger & Salat,fast_food,13627,,52.5454421,13.3158977
node,Monkey Donuts,fast_food,,,52.5089933,13.3046510
node,Ricksha,restaurant,,,52.5090055,13.3043203
node,Eat Me Asia Box & Bubble Tea,restaurant,,,52.4580273,13.5785524
node,Soul 1976,restaurant,,,52.5538066,13.4171807
node,Jetpong,restaurant,,,52.5261082,13.4982044
node,Fr�ulein Kimchi,restaurant,10785,,52.5099894,13.3726672
node,Burgermeister,fast_food,10785,,52.5095063,13.3732355
node,Kosher Deli Golcca,restaurant,14052,,52.5193210,13.2577037
node,Chen's Beef Noodle House,restaurant,,,52.5005117,13.4189272
node,Goldies,fast_food,10435,,52.5413136,13.4117688
node,Bambus Imbiss,fast_food,,,52.4822136,13.5258390
node,Daruma,fast_food,,,52.5075316,13.3738844
node,Chen's Noodle House,fast_food,,,52.5075607,13.3737630
node,Kumpira,fast_food,,,52.5073204,13.3735602
node,Burger Turm,fast_food,,,52.5075823,13.3736667
node,Crunch Arepas,fast_food,,,52.5077147,13.3735446
node,Xolo,fast_food,,,52.5076267,13.3734935
node,Bella Pasta Fresca,restaurant,,,52.5098628,13.3727732
node,Pick & Cheese,restaurant,10785,,52.5100125,13.3729081
node,Afropot,fast_food,,,52.5076526,13.3734146
node,Cyclo,restaurant,,,52.5173536,13.4078601
node,Mio 1989,restaurant,,,52.5158150,13.4646424
node,�rnek,restaurant,,,52.4648922,13.3853701
node,Hala Empanada,fast_food,,,52.5066972,13.4694893
node,Bandol,fast_food,,,52.5069373,13.3027307
node,Waffelraum,fast_food,10119,,52.5310807,13.4021324
node,Crisp,restaurant,,,52.5049920,13.4482616
node,Subway,fast_food,,,52.4819463,13.4328639
node,Schnitzery,fast_food,13597,,52.5385877,13.2024392
node,Mrs. Viet,restaurant,,,52.5371522,13.4119018
node,Overslize,fast_food,,,52.5373195,13.4118859
node,Pizzeria Il Forno di Napoli,restaurant,12045,,52.4821679,13.4405184
node,Nonna Anna,restaurant,,,52.4762589,13.3603232
node,Milano Vice,fast_food,,,52.5403537,13.4125540
node,Yummy,fast_food,,,52.5388538,13.4205139
node,Marcella,fast_food,,,52.5146246,13.4635934
node,Burger Kiez,fast_food,,,52.5136318,13.4583888
node,Dirty Dumplings,restaurant,10999,,52.4946928,13.4291988
node,Burger Vision,fast_food,,,52.5327380,13.3653261
node,Mokja,restaurant,10249,,52.4897195,13.3937037
node,Elbis D�ner,fast_food,,,52.4881670,13.3352438
node,Hi! Chili,restaurant,10119,,52.5310471,13.4101305
node,Waffle Brothers,fast_food,,,52.5511340,13.4136208
node,Pizziamo - Berlins Beste Pizza,restaurant,10961,,52.4947660,13.4064619
node,Munchies,fast_food,,,52.5220606,13.4094346
node,Kabuki,restaurant,,,52.5072957,13.3736940
node,Chettinad,fast_food,,,52.5073479,13.3734032
node,Allora,fast_food,,,52.5073824,13.3732216
node,�z Adana,fast_food,,,52.5074734,13.3730940
node,Mao Zeit,fast_food,,,52.5075478,13.3731087
node,Locanda 12 Apostoli,restaurant,,,52.4663667,13.2561325
node,Berlin �i?k�fte,fast_food,,,52.5513886,13.3498848
node,RIVA,restaurant,10559,,52.5232231,13.3442014
node,Plant Life,restaurant,,,52.5035701,13.3471215
node,Octogon,restaurant,10117,,52.5104074,13.3787618
node,Gate Kebap,fast_food,,,52.5140171,13.3815313
node,Il Cavallino,restaurant,,,52.5938440,13.3340931
node,Vaust,restaurant,12049,,52.4759049,13.4261019
node,Feed the Pony,restaurant,12049,,52.4775717,13.4225414
node,Sushi Yana,fast_food,,,52.4333581,13.3069345
node,Soopri,restaurant,10627,,52.5066392,13.2968972
node,Kiva Han,restaurant,,,52.5261165,13.4083841
node,Kibo,restaurant,14089,Kladow,52.4526562,13.1400709
node,Elia,restaurant,,,52.4655965,13.1642356
node,Mmaah,fast_food,13086,,52.5477322,13.4491906
node,Cafe Imbis Bistro,fast_food,,,52.4471198,13.3610653
node,Chidoba,fast_food,,,52.4296395,13.4554623
node,Der goldene Hahn,restaurant,10997,,52.5023656,13.4305424
